Gene	CD10	CD31	CD45	EPCAM
RP11-110I1.14	1.793026623	1.535682902	1.804159199	2.189653023
RP11-110I1.6	3.723678683	3.60481736	4.054768935	4.446134045
RP11-1110F20.1	1.922182722	2.718411833	2.156362593	1.79465746
RP11-1110J8.1	1.425746001	2.753661525	1.412729662	1.520730279
RP11-1114A5.4	1.849063737	1.756858719	1.896863189	2.170478679
RP11-111A21.1	1.536358914	1.429767841	1.628396793	1.721625618
RP11-111A22.1	1.773037288	1.799605725	1.871543334	1.813590454
RP11-111E14.1	1.477683025	1.257292544	1.448547791	1.532642217
RP11-111F5.2	2.127036932	2.249505502	1.58989886	1.914100489
RP11-111F5.3	1.634363278	1.911139738	1.717845858	1.826593851
RP11-111F5.4	2.799268812	3.336371197	2.210191664	3.129499669
RP11-111F5.5	1.994572245	1.921697488	1.848161468	2.7216847
RP11-111F5.6	1.333805026	1.289537874	1.658864683	1.457803788
RP11-111F5.8	1.371554334	1.266665214	1.512904674	1.416703699
RP11-111J6.2	1.574219664	1.320074105	1.512657269	1.694103031
RP11-111K18.2	1.869938505	1.526846971	1.619480687	1.899380703
RP11-111M22.2	2.410551747	2.116275872	1.960265829	2.561989238
RP11-111M22.3	6.070991408	3.099682441	2.773846996	11.54046346
RP11-111M22.4	1.523047877	1.338705847	1.513734931	1.898039329
RP11-111M22.5	1.343008119	1.245801853	1.444171037	1.484770498
RP11-1124B17.1	1.391225071	1.244132883	1.432152563	1.732874969
RP11-1127D7.2	1.428477619	1.244992316	1.63053021	1.312352698
RP11-112J3.16	1.418463747	1.416415681	2.104861302	2.862445748
RP11-112L18.1	1.364914185	1.374510672	1.743806459	1.508121741
RP11-112L6.3	1.499732005	1.363614567	1.690149033	2.295069582
RP11-1134I14.2	1.434670772	1.223346951	1.417430209	1.578128502
RP11-1134I14.4	1.561642492	1.280960096	1.412729662	1.616802866
RP11-1134I14.8	1.835504789	1.305656222	1.458090696	1.966706949
RP11-1136G4.2	1.382341697	1.246661904	1.475743061	1.643556954
RP11-1136J12.1	1.500777825	1.536499267	1.672745989	1.424725841
RP11-1137G4.3	1.354193384	1.231275733	2.161215049	1.307202311
RP11-113A11.1	1.773888284	1.68805389	2.005435824	2.647520689
RP11-113A11.3	1.443570914	1.372488113	1.510928757	1.97734827
RP11-113C12.2	1.34753421	1.290503695	1.455844073	1.304937158
RP11-113C12.4	1.813716846	1.22742863	1.693398954	1.78212088
RP11-113D19.9	1.371361867	1.30241365	1.531915089	1.333569503
RP11-113D6.3	1.34043652	1.233147817	1.477001169	1.309466424
RP11-113E21.2	1.40382665	1.35394063	1.896501414	1.33131548
RP11-113E21.3	1.40858271	1.445563784	1.862362009	1.387166107
RP11-113K21.6	1.348637891	1.266948549	1.524265798	1.422591921
RP11-1143G9.4	1.504663965	1.234623746	2.117101841	1.415281328
RP11-1143G9.5	1.369078489	1.278915596	1.579209824	1.471032545
RP11-1144P22.1	1.362997982	1.307711563	1.605332803	1.34489447
RP11-1145L24.1	1.401711424	1.834028418	1.53378755	1.407336324
RP11-1148L6.5	17.98128953	14.63176497	5.795807963	14.97978438
RP11-1148L6.8	3.399291237	2.710412967	1.971719552	2.890491111
RP11-1148L6.9	2.262594624	2.379101273	2.327885902	2.343593762
RP11-1148O4.1	1.361478211	1.242029927	1.457700192	1.346557323
RP11-1149M10.1	1.730488162	1.317554851	2.436636353	1.579491711
RP11-1149M10.2	1.390758608	1.273632492	2.59902709	1.39104667
RP11-1149O23.2	1.682281273	4.560430599	1.920764852	3.584383127
RP11-1149O23.3	1.76351469	3.138185602	2.680942496	5.843783968
RP11-114F10.3	3.797487345	4.216295156	1.514915645	1.996483719
RP11-114F3.2	1.352094716	1.234641733	1.772986895	1.358709944
RP11-114F3.4	2.539017957	2.429144608	2.799405853	2.162859937
RP11-114F3.5	1.391913649	1.261974106	1.488790021	1.475597301
RP11-114G22.1	1.539375114	1.825198241	2.341118338	2.498546899
RP11-114H20.1	1.34590321	1.278029467	1.746017627	1.355954563
RP11-114H23.1	1.405969412	1.390559957	1.439750342	2.022619119
RP11-114H23.2	1.381950648	1.393596547	1.521599337	2.106264559
RP11-114H23.3	1.447190524	1.574787867	1.472347686	2.045434012
RP11-114H24.2	1.433566749	1.310892668	1.509405465	1.416637638
RP11-114H24.6	1.674422797	1.286857233	1.736098667	1.395488658
RP11-114M1.1	2.032484234	1.247729901	1.45837463	2.374865329
RP11-114M1.3	2.079580566	1.27863421	1.568742186	2.16696622
RP11-114M5.1	1.528400373	1.32756622	2.314677882	2.081624593
RP11-114M5.3	1.354129223	1.298914915	1.61496587	1.466723241
RP11-114N19.5	1.454097336	1.459075572	1.889129604	1.299125513
RP11-114O18.1	1.43012169	1.284850198	1.464085394	1.355507937
RP11-1151B14.4	1.923526627	1.247461308	2.309921568	1.400036739
RP11-1151B14.5	1.471643133	1.28062993	1.577908168	1.345956141
RP11-1152H14.1	1.421902181	1.233968538	1.506959369	1.750921526
RP11-1152H15.1	1.367868483	1.249213203	1.459374735	1.314102663
RP11-115A15.4	1.333805026	1.220896387	1.672711928	1.299125513
RP11-115C21.2	2.804107728	3.042279663	2.128889509	4.75675674
RP11-115C21.4	1.530257412	1.456815198	1.611191947	1.606717015
RP11-115D19.1	1.493153268	1.524881953	1.712344426	1.610457654
RP11-115D19.4	1.371367722	1.268435651	1.50371081	1.30951589
RP11-115H13.1	1.389557344	1.245589544	1.495468468	2.175922333
RP11-115H15.2	1.870102128	1.820296675	2.065313362	2.194345624
RP11-115H18.1	1.408654955	1.26997947	1.508846756	1.456671718
RP11-115J16.1	1.339558695	1.293202974	1.767486216	1.351783694
RP11-115L11.1	1.613399641	1.310551574	1.607631907	1.459232125
RP11-115P21.1	1.459156393	1.241635691	1.481875635	1.425068591
RP11-116B19.2	1.584186698	1.443766211	1.728144796	1.707028641
RP11-116D17.1	1.394320357	1.277314421	1.412729662	1.338289266
RP11-116D17.2	1.333805026	1.229310778	1.412729662	1.299125513
RP11-116D17.3	1.428551503	1.385171047	1.669005498	1.357956719
RP11-116D17.4	1.467848391	1.452154487	1.693096339	1.428018483
RP11-116D2.1	1.367244854	1.403076002	1.73866332	1.418533352
RP11-116G8.5	1.428460609	1.27686726	1.456514281	1.483504465
RP11-116N8.4	1.351684022	1.261813496	1.444694685	1.416812556
RP11-116O18.1	1.602749574	1.306539419	1.639320458	1.467018592
RP11-1174L13.2	1.58392477	1.682399908	2.441175329	1.982007305
RP11-117N2.2	1.656308345	2.807487025	2.669757496	1.676634442
RP11-117O7.2	1.579333282	1.770182662	2.339007713	1.423699123
RP11-1182P23.5	1.798432828	1.252689218	1.897791027	1.967974954
RP11-118B18.2	1.538258726	1.343884894	1.555082691	1.394817534
RP11-118E18.1	1.582276327	1.3593518	2.091656418	1.967912836
RP11-118E18.2	1.902165725	1.765533337	2.125982449	3.576927009
RP11-118F19.1	1.771538965	1.565638816	1.911080141	1.691541249
RP11-118G23.1	1.373035422	1.318226501	1.443534136	1.364013723
RP11-118K6.2	1.333805026	1.321706116	1.448354843	1.324534897
RP11-1191J2.5	1.410994399	1.296407425	1.985813723	1.597896857
RP11-1193F23.1	1.341192138	1.365058066	1.655053765	1.311908218
RP11-1198D22.1	1.486456497	1.252152862	1.494201532	1.358175808
RP11-119B16.2	2.381747698	2.653081785	2.114096442	4.759892815
RP11-119D9.1	1.912422209	1.503448811	2.558477208	2.833666262
RP11-119F19.5	3.945949846	2.705913048	2.408100193	3.968696548
RP11-119F7.3	1.860895823	1.469916962	1.629528894	1.703677614
RP11-119F7.5	1.891987889	1.785626965	1.581982984	1.885693292
RP11-119H12.1	1.333805026	1.264261669	1.491571046	1.299125513
RP11-11A9.1	1.333805026	1.262184444	1.412729662	1.336532548
RP11-11C20.3	1.708886075	1.948761094	1.650714843	1.966127734
RP1-111C20.4	1.958714844	1.968940661	10.14024356	1.724898787
RP1-111D6.3	1.356830039	1.264082835	1.879811944	1.378101096
RP1-111J24.1	1.344627605	1.407365626	1.555191464	1.328622976
RP11-11N5.1	1.386284586	1.220896387	1.515571507	1.72717156
RP11-11N5.3	1.36154287	1.231378956	1.436751387	1.428369778
RP11-11N7.4	1.747895528	1.68912301	2.032066616	2.159740839
RP11-11N7.5	2.330529766	2.621035412	2.777933044	3.862920133
RP11-11N9.4	3.285735979	2.067150987	2.099892879	4.078964994
RP11-11P22.1	1.333805026	1.302247075	1.412729662	1.323649575
RP11-120D5.1	1.564560048	1.384003499	1.894536405	2.209740525
RP11-120J1.1	1.442629395	1.293717553	1.648000923	1.406100754
RP11-120K18.2	1.366691576	1.254266798	1.694020905	1.414769845
RP11-120K18.3	1.390974844	1.231723106	3.685962604	1.299125513
RP11-120K19.3	2.158289193	2.863601829	3.805439637	2.659463742
RP11-120K19.4	1.670732762	1.805538064	2.282445483	2.133978332
RP11-120K24.3	1.379131918	1.497087007	1.47477091	2.092318884
RP11-120K24.4	1.353250589	2.340469042	1.437752448	1.781877944
RP11-120K24.5	1.389479691	1.688374613	1.432859665	1.839385763
RP11-120M18.2	2.250992598	2.172202317	2.37421005	2.163032775
RP11-120M18.5	1.718690137	1.220896387	2.029404223	1.671702732
RP11-1212A22.1	9.772369055	8.596043174	7.866490066	8.030782057
RP11-1212A22.4	33.62382067	21.84409027	23.60649518	33.62193691
RP11-1217F2.10	1.455133337	1.51036262	2.248342617	1.550049884
RP11-1217F2.13	1.375079217	1.478168146	1.824726806	1.389416758
RP11-1217F2.15	1.344339459	1.392856239	1.575064447	1.377791418
RP11-1217F2.3	1.350031468	1.47794473	1.794085639	1.399085073
RP11-1217F2.7	1.360415224	1.553013662	1.963152871	1.461355782
RP11-1217F2.9	1.459977545	1.744239382	2.601301157	1.430738752
RP11-121A14.2	2.34632873	1.494016202	1.980577645	2.070231679
RP11-121A8.1	1.444190346	1.283921578	2.597728351	1.336004782
RP11-121C2.2	2.782089758	2.388629298	1.854705386	3.257921637
RP11-121L11.3	1.366446126	1.270977173	1.902717433	1.320801643
RP11-121M22.1	1.954616292	1.289199529	1.487949006	1.633703496
RP11-1223D19.1	1.69152609	1.467968667	1.436868604	1.457116868
RP11-1223D19.3	1.899930398	2.548984988	1.687939553	1.644982826
RP11-1228E12.1	4.500144605	3.925902197	7.197870653	8.607774502
RP11-1228E12.2	4.553520766	4.076590964	6.5532473	8.01132917
RP11-122A21.2	1.400998858	1.576891179	1.83298201	1.508575119
RP11-122C5.3	1.44672197	1.346350167	1.770278766	1.381868234
RP11-122G18.7	1.612330757	1.662632931	2.527388274	1.904773355
RP11-122K13.12	1.573813546	1.372505489	2.661983685	1.538937943
RP11-122M14.1	1.372126746	1.260396207	1.471915382	1.834623699
RP11-1236K1.8	1.548444145	1.42521033	1.71950336	1.534066409
RP11-123B3.2	1.413683577	1.281647527	1.486408064	1.639817539
RP11-123C21.1	1.521706077	1.403153603	1.456395257	1.651794455
RP11-123C21.2	1.843555451	2.079355327	2.852172847	2.123205659
RP11-123C21.3	1.668243558	1.616678718	1.700366616	1.72230165
RP11-123J14.1	1.365585378	1.241369253	1.427887676	1.504718634
RP11-123K19.1	1.463580796	1.311140179	1.445076826	1.428652932
RP11-123K3.4	1.879473546	2.229630566	2.785047758	4.287146225
RP11-123K3.9	1.541480031	1.524559755	1.623776419	1.551796926
RP11-123N4.4	1.435378253	1.40697215	1.681468274	1.534831459
RP11-123O10.1	1.557423626	1.272494431	1.476352721	1.464056391
RP11-123O10.4	1.379517614	1.220896387	1.500506151	1.351976848
RP11-124A7.1	2.805795945	3.940196746	1.616746997	4.317993945
RP11-124D2.3	1.348165552	1.270520208	1.45461602	1.443124273
RP11-124N14.3	19.00951402	17.3785242	19.05105807	3.03208922
RP11-124N3.2	1.473450996	1.399904022	2.022184971	1.349189359
RP11-1250I15.1	1.485014461	1.403035027	1.553191617	1.845755391
RP11-1250I15.2	1.820977578	1.769894554	1.932609924	2.532663458
RP11-1250I15.3	1.581732801	1.746642839	1.90018722	2.338460321
RP11-125H8.1	1.365260251	1.291531315	1.493444731	1.400105281
RP11-125O18.1	3.637757074	1.294570005	1.566993565	1.521416981
RP11-1260E13.1	1.433877893	1.554525084	1.673287246	2.256077541
RP11-1260E13.2	1.340321772	1.268250242	1.528587672	2.116987413
RP11-1260E13.3	1.343433874	1.250583881	1.433952762	1.595590465
RP11-1260E13.4	1.484408839	2.265348591	1.775381288	1.834968286
RP11-126H7.4	1.598659617	1.286072655	1.46532037	2.071453897
RP11-126K1.2	2.012406173	1.877498351	1.97304032	2.781517592
RP11-126K1.6	1.88164028	2.661573675	2.15740798	2.521903486
RP11-126L15.4	1.421176864	1.242093423	1.412729662	1.863038207
RP11-126O1.4	1.883155918	1.616433842	3.089520888	2.79405282
RP11-126O1.5	1.540974301	1.415880087	2.399067493	3.043208706
RP11-126O1.6	1.333805026	1.3315253	1.47432238	1.315173861
RP11-126O22.10	1.342547432	1.227260232	1.450222754	1.463501402
RP11-126O22.2	1.352542646	1.220896387	1.434382724	1.399365736
RP11-126O22.3	1.342515489	1.235967065	1.493015666	1.574976661
RP11-126O22.4	1.354870393	1.256063887	1.442843279	1.558504643
RP11-126O22.7	1.342515489	1.245572973	1.412729662	1.477056652
RP11-126O22.8	1.348115692	1.236242689	1.529049854	1.592484834
RP11-126O22.9	1.333805026	1.232242527	1.492899299	1.557809792
RP11-1275H24.1	1.726148422	1.53647686	1.560627231	3.237917047
RP11-1275H24.2	1.662232806	1.594135128	1.618090016	2.821640844
RP11-1275H24.3	1.703899545	1.377852452	1.735915553	3.476831922
RP11-1277A3.1	3.452857128	3.003085736	2.725742876	4.07128415
RP11-1277A3.2	9.588297471	7.472738564	6.759912973	9.711528229
RP11-1277H1.5	1.490356328	1.405366368	1.65437509	1.358734011
RP11-127B20.2	1.915000922	1.576634601	1.72311063	1.853926084
RP11-127B20.3	2.280505038	1.746051775	1.857769821	2.672382463
RP11-127I20.8	1.859952583	3.464408174	3.238253674	4.562873248
RP11-127L20.3	2.091245622	2.957139155	2.385356618	1.751613528
RP11-1280N14.3	2.950919037	4.605397593	2.28516904	2.387198255
RP11-1281K21.6	1.746278377	2.396870097	3.298680292	1.91121636
RP11-1281K21.7	1.471533799	1.391432675	1.702588113	1.33103979
RP11-1281K21.8	1.502286467	1.850662132	1.963967373	1.698530692
RP11-128A17.2	1.382020477	1.62617171	1.412729662	1.482841695
RP11-128M1.1	1.367621047	1.340085511	1.94910187	2.127264376
RP11-128N14.4	1.669798409	1.975208858	1.841923976	1.865491182
RP11-128N14.5	1.707417973	2.196089428	1.794674664	2.177806895
RP11-128P17.2	1.441058866	1.265756164	1.540728075	1.333382977
RP11-1293J14.1	1.418993055	1.287817509	1.538304897	1.83868956
RP11-1299A16.3	1.662876895	1.744129647	1.974138823	2.505807541
RP11-129B9.1	1.857723677	1.79400242	1.619471535	2.322657207
RP11-129I19.2	1.511559115	1.249664125	1.432207432	1.96522359
RP11-129K12.1	1.37327813	1.43092947	1.852719898	1.650238716
RP11-129M16.4	2.455488475	3.537267506	3.358134238	3.195920608
RP11-129M6.1	1.409961466	1.336581906	1.412729662	1.975948234
RP11-12A20.10	1.390316467	2.114778816	1.500333644	1.62571121
RP11-12A20.4	2.345858455	2.037649457	2.326045254	2.133533402
RP11-12A20.6	1.505976839	1.647406962	1.631384347	1.578350833
RP11-12A20.7	4.254173653	4.979472679	2.928852465	4.838069664
RP11-12A2.1	1.383673384	1.237554257	2.55713114	1.321489396
RP11-12A2.3	1.383867118	1.223811171	1.481397893	1.314352512
RP11-12D24.10	1.385647946	1.336531075	1.626548341	1.389231176
RP11-12D5.3	1.349751601	1.220896387	1.412729662	1.299125513
RP11-12D5.6	1.33938732	1.236535755	1.43240825	1.311042616
RP11-12G12.7	3.292353486	3.499335111	2.287476498	9.026486699
RP11-12J10.3	1.515449862	1.506977087	2.180547788	1.95858574
RP11-12J10.4	1.386274021	1.329207958	1.751127499	1.782279569
RP11-12K11.2	1.34155614	1.226640138	1.576801625	1.485412888
RP11-12L8.1	1.333805026	1.230484619	1.553329325	1.366620813
RP11-12N13.4	1.409621874	1.436597098	2.378731271	1.377030826
RP11-12N13.6	1.333805026	1.275603728	1.508950764	1.314425219
RP11-12O16.1	1.418137838	1.296927323	3.547977043	1.489968951
RP11-12P19.2	1.333805026	1.323829721	1.468500987	1.320302793
RP11-130C6.1	1.384374156	1.315274542	1.46052632	1.395112122
RP11-130L8.1	1.815301656	1.420901078	2.224989243	2.177419718
RP11-130L8.2	2.201890107	1.527357915	1.621941909	2.085539731
RP11-1319K7.1	4.137096003	8.609625199	9.998461858	4.631594275
RP11-131J3.1	1.335866011	1.235975264	1.457397101	1.344282581
RP11-131L12.3	1.792793098	1.537873514	1.755339404	2.142292293
RP11-131L12.4	1.654486469	1.427539306	1.563774868	1.855638444
RP11-131L23.1	2.219046457	1.948041831	1.58350712	2.07247869
RP11-131L23.2	2.122493119	2.352386908	1.412729662	1.699208911
RP11-131M11.2	2.611477303	1.836592706	2.187909305	3.024419124
RP11-131O15.2	1.333805026	1.265964607	1.420048907	1.304985526
RP11-131P10.2	1.566440069	1.507867202	1.586440873	1.538158105
RP11-132A1.4	1.549647699	1.235840048	1.531221985	4.06629345
RP11-132F7.2	1.378911608	1.284727413	1.490116436	2.185906708
RP11-132G19.3	1.405285756	1.257381686	1.650339101	1.315587693
RP11-132M7.3	1.451917928	1.291412785	1.739908463	1.436181281
RP11-132N15.2	1.574876187	1.300646558	1.75621722	1.37609237
RP11-132N15.3	1.369486147	1.410677591	1.575382545	1.374570666
RP11-1334A24.5	2.003268105	1.797781241	1.613219516	1.58433351
RP11-1334A24.6	1.589868498	1.820893238	4.108835696	1.423197309
RP11-1336O20.2	1.979965323	1.884503896	2.064534137	2.971312052
RP11-133K1.12	1.366988254	1.275151425	2.039039533	1.407233449
RP11-133L19.3	1.372282232	1.305962712	1.506733144	1.763075294
RP11-133N21.10	1.99267157	1.704235414	1.920994985	1.948137668
RP11-1348G14.4	1.721402941	1.61641044	2.138780184	2.158520963
RP11-1348G14.8	1.487730849	1.377475514	1.621742352	1.673280236
RP11-134E15.1	1.369155818	1.332176694	1.454921459	1.400725211
RP11-134E15.2	1.674244383	1.331992064	1.945681435	1.505411121
RP11-134G8.10	1.376040729	1.297697402	1.566346492	1.299125513
RP11-134G8.5	1.558204173	1.620177204	1.790709299	2.226823316
RP11-134G8.6	1.675455606	1.526602814	2.449457486	3.104944397
RP11-134K13.2	1.394451304	1.24097276	1.440938299	1.36513145
RP11-134L10.1	4.86218427	12.47032732	8.128614869	2.436193093
RP11-134N1.2	1.392942297	1.238424321	1.450596731	1.376124544
RP11-134N8.2	1.333805026	1.257804592	1.5681391	1.299125513
RP11-134O21.1	1.56266345	1.77863523	1.661504419	1.630957418
RP11-135A1.2	1.333805026	1.27436951	1.534727797	1.587417617
RP11-135F9.3	4.959223911	2.567587415	2.958314016	3.95303689
RP11-135F9.4	1.737781903	1.486814173	1.676226824	1.660501209
RP11-135J2.3	2.013311901	1.720653147	1.85529325	1.977738104
RP11-135L13.4	1.963815229	1.666727761	1.538153054	1.552739501
RP11-135N5.3	2.843316369	3.87590376	4.638339915	3.902696683
RP11-1360M22.2	1.345447026	1.316048339	1.417267533	1.326293085
RP11-136C24.3	1.650100709	1.261572454	1.622204423	1.396135228
RP11-136F16.1	1.411190643	1.245573866	1.505737243	1.363261559
RP11-136F16.2	1.627672298	1.407939019	1.467478282	1.313747739
RP11-136H19.1	1.996276269	1.505723409	1.725665639	1.734924254
RP11-136I14.4	1.345633073	1.298499765	1.538669852	1.299125513
RP11-136K14.1	1.553218688	2.255021137	1.771360586	1.54576429
RP11-136K7.2	1.367787189	1.576920591	1.68933247	1.362719967
RP11-136L23.2	1.805988184	1.71904784	2.30376269	1.997316487
RP11-136O12.2	1.3517889	1.246673595	1.578084007	1.358917476
RP11-1376P16.2	2.742693474	1.715557316	2.272164491	2.363281239
RP11-1379J22.2	1.675396577	1.774245689	1.810492293	1.746047839
RP11-1379J22.5	1.697954626	1.551329986	1.597912591	2.188830783
RP11-137N23.1	1.539276768	1.343977241	1.709826959	1.358805903
RP11-137O10.1	1.333805026	1.513246132	1.789401542	1.299125513
RP11-138A9.1	7.056529926	12.03217104	19.03843175	9.931807181
RP11-138A9.2	4.61043549	5.969165495	15.62164237	6.08090474
RP11-138B4.1	1.506895486	1.366266352	1.860477093	1.369665864
RP11-138C24.2	1.333805026	1.259659562	1.412729662	1.478556433
RP11-138C9.1	1.412615794	1.343051071	1.677836167	1.32798576
RP11-138H8.2	1.970184959	1.794406523	1.502919191	1.404858985
RP11-138H8.3	1.333805026	1.265311267	1.512311627	1.299125513
RP11-138H8.8	4.634896036	3.773646994	1.814790934	2.274741687
RP11-138I1.4	2.318668882	4.839286026	2.561386092	2.884979891
RP11-138I18.2	1.339401608	1.271702488	1.543651811	1.394235254
RP11-138J23.1	1.491760998	1.25467281	1.464325817	2.461728995
RP11-138P22.1	1.336538951	1.250105677	1.495723277	1.342558837
RP11-1391J7.1	2.036085971	1.684909629	1.838688318	1.804787145
RP11-1394O16.1	1.333805026	1.261999491	1.488190151	1.433384542
RP11-1396O13.1	1.533721668	1.220896387	1.531303542	1.798877566
RP11-1396O13.2	1.405418748	1.220896387	1.502702177	1.705470614
RP11-1398P2.1	2.74062585	5.30568902	2.251126571	2.556063478
RP11-1399P15.1	5.356927817	5.454478495	7.909270406	4.975879666
RP11-139B1.1	1.377340941	1.240166026	1.476781623	1.299125513
RP11-139E19.2	1.333805026	1.232746725	1.447366716	1.35109935
RP11-139E19.3	1.463370235	1.32080337	1.540613618	1.442792883
RP11-139F4.2	1.370409592	1.252245654	1.733979646	1.403425003
RP11-139H14.5	1.345265213	1.285309211	1.754930276	1.388543717
RP11-139H15.5	5.233717343	8.314031375	5.471688593	7.274386648
RP11-139H15.7	1.628093226	1.718397354	1.872416093	1.592317092
RP11-139K1.2	2.397980531	2.9520288	2.13604184	3.925329881
RP11-13A1.1	1.361105759	1.457393343	1.690365328	1.449811015
RP11-13E1.5	1.333805026	1.349171518	1.484000749	1.402287726
RP11-13K12.1	1.442485393	1.250462535	1.480392544	1.521408868
